1,Formula 1,https://www.sofascore.com/static/images/flags/formula-1.png
11,Formula 2,https://www.thesportsdb.com/images/media/league/badge/3iwfjg1536242234.png
12,WRC,https://www.sofascore.com/static/images/flags/wrc.png
13,Formula E,https://www.sofascore.com/static/images/flags/formula-e.png
